setting,dataset,model,repeat,coalition,coalition_key,coalition_size,loss,train_rows
diabetes__forest,diabetes,forest,4,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3783811524950677,355
diabetes__forest,diabetes,forest,4,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.40175940105209296,309
diabetes__forest,diabetes,forest,4,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.38180847613585706,355
diabetes__forest,diabetes,forest,4,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.39768647550978364,355
diabetes__forest,diabetes,forest,4,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3773453415196739,355
diabetes__forest,diabetes,forest,4,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3916972588866917,355
diabetes__forest,diabetes,forest,5,EMPTY,EMPTY,0,0.31832156899537856,309
diabetes__forest,diabetes,forest,5,missing_cells,missing_cells,1,0.32095455507139126,309
diabetes__forest,diabetes,forest,5,feature_noise,feature_noise,1,0.3312124903887227,309
diabetes__forest,diabetes,forest,5,target_noise,target_noise,1,0.32896211105648293,309
diabetes__forest,diabetes,forest,5,duplicate_rows,duplicate_rows,1,0.32501033797325507,355
diabetes__forest,diabetes,forest,5,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3240143406023105,309
diabetes__forest,diabetes,forest,5,missing_cells|target_noise,missing_cells|target_noise,2,0.3251385173323683,309
diabetes__forest,diabetes,forest,5,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3203675022423352,355
diabetes__forest,diabetes,forest,5,feature_noise|target_noise,feature_noise|target_noise,2,0.32951873127093895,309
diabetes__forest,diabetes,forest,5,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3352522080506208,355
diabetes__forest,diabetes,forest,5,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.33019286264880326,355
diabetes__forest,diabetes,forest,5,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3263910575442853,309
diabetes__forest,diabetes,forest,5,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.329967597231507,355
diabetes__forest,diabetes,forest,5,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3210326996564784,355
diabetes__forest,diabetes,forest,5,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.33924840791920435,355
diabetes__forest,diabetes,forest,5,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3352736078040277,355
diabetes__forest,diabetes,forest,6,EMPTY,EMPTY,0,0.3831891815696887,309
diabetes__forest,diabetes,forest,6,missing_cells,missing_cells,1,0.38877456918275916,309
diabetes__forest,diabetes,forest,6,feature_noise,feature_noise,1,0.3978063381742777,309
diabetes__forest,diabetes,forest,6,target_noise,target_noise,1,0.413102674877018,309
diabetes__forest,diabetes,forest,6,duplicate_rows,duplicate_rows,1,0.3860997788364345,355
diabetes__forest,diabetes,forest,6,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3993797213129532,309
diabetes__forest,diabetes,forest,6,missing_cells|target_noise,missing_cells|target_noise,2,0.41886404067034844,309
diabetes__forest,diabetes,forest,6,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3868167186805958,355
diabetes__forest,diabetes,forest,6,feature_noise|target_noise,feature_noise|target_noise,2,0.4129921328862676,309
diabetes__forest,diabetes,forest,6,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.4001581051528543,355
diabetes__forest,diabetes,forest,6,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.40683553847057186,355
diabetes__forest,diabetes,forest,6,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.4154232829757142,309
diabetes__forest,diabetes,forest,6,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3990082435722621,355
diabetes__forest,diabetes,forest,6,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.4126185549369184,355
diabetes__forest,diabetes,forest,6,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.41135222323569826,355
diabetes__forest,diabetes,forest,6,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.41780307023038243,355
diabetes__forest,diabetes,forest,7,EMPTY,EMPTY,0,0.3400398737856543,309
diabetes__forest,diabetes,forest,7,missing_cells,missing_cells,1,0.34322137056819485,309
diabetes__forest,diabetes,forest,7,feature_noise,feature_noise,1,0.33735812531667986,309
diabetes__forest,diabetes,forest,7,target_noise,target_noise,1,0.3455274003839863,309
diabetes__forest,diabetes,forest,7,duplicate_rows,duplicate_rows,1,0.3350084933775585,355
diabetes__forest,diabetes,forest,7,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3401355478433269,309
diabetes__forest,diabetes,forest,7,missing_cells|target_noise,missing_cells|target_noise,2,0.34764873585513967,309
diabetes__forest,diabetes,forest,7,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3469622651609217,355
diabetes__forest,diabetes,forest,7,feature_noise|target_noise,feature_noise|target_noise,2,0.34927409676807525,309
diabetes__forest,diabetes,forest,7,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.33502382257395036,355
diabetes__forest,diabetes,forest,7,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.346652962269917,355
diabetes__forest,diabetes,forest,7,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.342738274945358,309
diabetes__forest,diabetes,forest,7,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3446994163640544,355
diabetes__forest,diabetes,forest,7,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3480473748148917,355
diabetes__forest,diabetes,forest,7,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3504114232881086,355
diabetes__forest,diabetes,forest,7,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3500780070100832,355
diabetes__forest,diabetes,forest,8,EMPTY,EMPTY,0,0.34416666986582495,309
diabetes__forest,diabetes,forest,8,missing_cells,missing_cells,1,0.3304018808193022,309
diabetes__forest,diabetes,forest,8,feature_noise,feature_noise,1,0.343599537462234,309
diabetes__forest,diabetes,forest,8,target_noise,target_noise,1,0.35118432656168835,309
diabetes__forest,diabetes,forest,8,duplicate_rows,duplicate_rows,1,0.3431381441272077,355
diabetes__forest,diabetes,forest,8,feature_noise|missing_cells,feature_noise|missing_cells,2,0.34592006597867836,309
diabetes__forest,diabetes,forest,8,missing_cells|target_noise,missing_cells|target_noise,2,0.34830151573109086,309
diabetes__forest,diabetes,forest,8,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3453068973822562,355
diabetes__forest,diabetes,forest,8,feature_noise|target_noise,feature_noise|target_noise,2,0.3694412067565806,309
diabetes__forest,diabetes,forest,8,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.34869393356558004,355
diabetes__forest,diabetes,forest,8,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.36284965686637244,355
diabetes__forest,diabetes,forest,8,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3502427795419075,309
diabetes__forest,diabetes,forest,8,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.34893016431588714,355
diabetes__forest,diabetes,forest,8,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.35915659682630025,355
diabetes__forest,diabetes,forest,8,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3616700233442919,355
diabetes__forest,diabetes,forest,8,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3579925494180558,355
diabetes__forest,diabetes,forest,9,EMPTY,EMPTY,0,0.44512228066065485,309
diabetes__forest,diabetes,forest,9,missing_cells,missing_cells,1,0.44186936085206235,309
diabetes__forest,diabetes,forest,9,feature_noise,feature_noise,1,0.45617651550149063,309
diabetes__forest,diabetes,forest,9,target_noise,target_noise,1,0.4498234697158323,309
diabetes__forest,diabetes,forest,9,duplicate_rows,duplicate_rows,1,0.44205745189438805,355
diabetes__forest,diabetes,forest,9,feature_noise|missing_cells,feature_noise|missing_cells,2,0.45846822397625697,309
diabetes__forest,diabetes,forest,9,missing_cells|target_noise,missing_cells|target_noise,2,0.4591566544611235,309
diabetes__forest,diabetes,forest,9,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.4468935563715143,355
diabetes__forest,diabetes,forest,9,feature_noise|target_noise,feature_noise|target_noise,2,0.4439781854656577,309
diabetes__forest,diabetes,forest,9,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.45924038341074447,355
diabetes__forest,diabetes,forest,9,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.45740592160540705,355
diabetes__forest,diabetes,forest,9,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.46126165947873154,309
diabetes__forest,diabetes,forest,9,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.4528081140222933,355
diabetes__forest,diabetes,forest,9,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.45637277954463185,355
diabetes__forest,diabetes,forest,9,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.4459383395335893,355
diabetes__forest,diabetes,forest,9,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.45170912947290887,355
diabetes__forest,diabetes,forest,10,EMPTY,EMPTY,0,0.4195569882262111,309
diabetes__forest,diabetes,forest,10,missing_cells,missing_cells,1,0.4220130298695988,309
diabetes__forest,diabetes,forest,10,feature_noise,feature_noise,1,0.4267544863692728,309
diabetes__forest,diabetes,forest,10,target_noise,target_noise,1,0.41533301726742894,309
diabetes__forest,diabetes,forest,10,duplicate_rows,duplicate_rows,1,0.4238824179513347,355
diabetes__forest,diabetes,forest,10,feature_noise|missing_cells,feature_noise|missing_cells,2,0.42710754686571445,309
diabetes__forest,diabetes,forest,10,missing_cells|target_noise,missing_cells|target_noise,2,0.411762584820636,309
diabetes__forest,diabetes,forest,10,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.4177633658186839,355
diabetes__forest,diabetes,forest,10,feature_noise|target_noise,feature_noise|target_noise,2,0.4286193997853806,309
diabetes__forest,diabetes,forest,10,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.4300786019557742,355
diabetes__forest,diabetes,forest,10,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.4292309765360693,355
diabetes__forest,diabetes,forest,10,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.41319746207630653,309
diabetes__forest,diabetes,forest,10,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.4271760438405269,355
diabetes__forest,diabetes,forest,10,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.4144317353003823,355
diabetes__forest,diabetes,forest,10,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.43588135810008743,355
diabetes__forest,diabetes,forest,10,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.4181436755286875,355
diabetes__forest,diabetes,forest,11,EMPTY,EMPTY,0,0.34384439092636415,309
diabetes__forest,diabetes,forest,11,missing_cells,missing_cells,1,0.33975060002246876,309
diabetes__forest,diabetes,forest,11,feature_noise,feature_noise,1,0.3525665212031891,309
diabetes__forest,diabetes,forest,11,target_noise,target_noise,1,0.36133672974006825,309
diabetes__forest,diabetes,forest,11,duplicate_rows,duplicate_rows,1,0.344614004927227,355
diabetes__forest,diabetes,forest,11,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3566784082786283,309
diabetes__forest,diabetes,forest,11,missing_cells|target_noise,missing_cells|target_noise,2,0.34522788195574877,309
diabetes__forest,diabetes,forest,11,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3428614811708521,355
diabetes__forest,diabetes,forest,11,feature_noise|target_noise,feature_noise|target_noise,2,0.36340884930775824,309
diabetes__forest,diabetes,forest,11,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3610944819896773,355
diabetes__forest,diabetes,forest,11,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3599474121486262,355
diabetes__forest,diabetes,forest,11,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3618782827851889,309
diabetes__forest,diabetes,forest,11,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.35303157359277837,355
diabetes__forest,diabetes,forest,11,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3589676632440976,355
diabetes__forest,diabetes,forest,11,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.36941489463393845,355
diabetes__forest,diabetes,forest,11,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.36950329203460935,355
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,EMPTY,EMPTY,0,0.3111111111111111,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,missing_cells,missing_cells,1,0.3074074074074074,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,feature_noise,feature_noise,1,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,target_noise,target_noise,1,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows,duplicate_rows,1,0.3148148148148148,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,feature_noise|missing_cells,feature_noise|missing_cells,2,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,missing_cells|target_noise,missing_cells|target_noise,2,0.31851851851851853,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3148148148148148,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,feature_noise|target_noise,feature_noise|target_noise,2,0.2962962962962963,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.2962962962962963,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.32592592592592595,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.2962962962962963,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.32222222222222224,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,0,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3074074074074074,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,EMPTY,EMPTY,0,0.3037037037037037,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,missing_cells,missing_cells,1,0.3,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,feature_noise,feature_noise,1,0.28888888888888886,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,target_noise,target_noise,1,0.2777777777777778,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,duplicate_rows,duplicate_rows,1,0.3148148148148148,724
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,feature_noise|missing_cells,feature_noise|missing_cells,2,0.29259259259259257,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,missing_cells|target_noise,missing_cells|target_noise,2,0.2814814814814815,630
synthetic_nonlinear__logistic,synthetic_nonlinear,logistic,1,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.32222222222222224,724
